,artist,title,track_n,line,lyrics,track_title
1562,Evanescence,Evanescence,10,11,Fallen so far from where we were before,Oceans
1563,Evanescence,Evanescence,10,12,You'll never find what you've been searching for,Oceans
1564,Evanescence,Evanescence,10,13,Something to fill the void and make up for all of those missing pieces of you,Oceans
1565,Evanescence,Evanescence,10,14,Like I could only dream to do,Oceans
1566,Evanescence,Evanescence,10,15,Cross the oceans in my mind,Oceans
1567,Evanescence,Evanescence,10,16,Find the strength to say goodbye,Oceans
1568,Evanescence,Evanescence,10,17,Everything that we believed in was a lie,Oceans
1569,Evanescence,Evanescence,10,18,Cross the oceans in your mind,Oceans
1570,Evanescence,Evanescence,10,19,Find a way to blur the line,Oceans
1571,Evanescence,Evanescence,10,20,In the end you never can wash the blood from your hands,Oceans
1572,Evanescence,Evanescence,10,21,And we never learn,Oceans
1573,Evanescence,Evanescence,10,22,So we fall down again,Oceans
1574,Evanescence,Evanescence,10,23,"Heaven, help me find a way to dream within this nightmare",Oceans
1575,Evanescence,Evanescence,10,24,Cross the oceans in my mind,Oceans
1576,Evanescence,Evanescence,10,25,Find the strength to say goodbye,Oceans
1577,Evanescence,Evanescence,10,26,Everything that we believed in was a lie,Oceans
1578,Evanescence,Evanescence,10,27,Cross the oceans in your mind,Oceans
1579,Evanescence,Evanescence,10,28,Find a way to blur the line,Oceans
1580,Evanescence,Evanescence,10,29,In the end you never can wash the blood from your hands,Oceans
1581,Evanescence,Evanescence,11,1,Everything is so dark and I know there's something wrong,Never Go Back
1582,Evanescence,Evanescence,11,2,But I can't turn the light on,Never Go Back
1583,Evanescence,Evanescence,11,3,In that split second change when you knew we couldn't hold on,Never Go Back
1584,Evanescence,Evanescence,11,4,I realized I live to love you,Never Go Back
1585,Evanescence,Evanescence,11,5,"Save yourself, don't look back",Never Go Back
1586,Evanescence,Evanescence,11,6,Tearing us apart until it's all gone,Never Go Back
1587,Evanescence,Evanescence,11,7,The only world I've ever known,Never Go Back
1588,Evanescence,Evanescence,11,8,"Sleeps beneath the waves, but I remember",Never Go Back
1589,Evanescence,Evanescence,11,9,"I won't give up on you, I can feel you in my heart",Never Go Back
1590,Evanescence,Evanescence,11,10,"Just show me the way, I don't belong here",Never Go Back
1591,Evanescence,Evanescence,11,11,Alone,Never Go Back
1592,Evanescence,Evanescence,11,12,I can still see your face where it's burned into my mind,Never Go Back
1593,Evanescence,Evanescence,11,13,"I die every time I close my eyes, you're always there",Never Go Back
1594,Evanescence,Evanescence,11,14,"Save yourself, don't look back",Never Go Back
1595,Evanescence,Evanescence,11,15,Tearing us apart until it's all gone,Never Go Back
1596,Evanescence,Evanescence,11,16,The only world I've ever known,Never Go Back
1597,Evanescence,Evanescence,11,17,Sleeps beneath the waves,Never Go Back
1598,Evanescence,Evanescence,11,18,"But I'm the one who's drowning, without your love",Never Go Back
1599,Evanescence,Evanescence,11,19,I am lost and I can never go back home,Never Go Back
1600,Evanescence,Evanescence,11,20,All across the ocean,Never Go Back
1601,Evanescence,Evanescence,11,21,"We are calling, calling",Never Go Back
1602,Evanescence,Evanescence,11,22,Are you there?,Never Go Back
1603,Evanescence,Evanescence,11,23,Nothing left for me till I find you because it's,Never Go Back
1604,Evanescence,Evanescence,11,24,All gone,Never Go Back
1605,Evanescence,Evanescence,11,25,The only world I've ever known sleeps beneath the waves,Never Go Back
1606,Evanescence,Evanescence,11,26,But I'm the one who's drowning,Never Go Back
1607,Evanescence,Evanescence,11,27,Without your love,Never Go Back
1608,Evanescence,Evanescence,11,28,I am lost and I can never go back,Never Go Back
1609,Evanescence,Evanescence,11,29,I can never go back home,Never Go Back
1610,Evanescence,Evanescence,12,1,Way down,Swimming Home
1611,Evanescence,Evanescence,12,2,I've been way down,Swimming Home
1612,Evanescence,Evanescence,12,3,Underneath this skin,Swimming Home
1613,Evanescence,Evanescence,12,4,Waiting to hear my name again,Swimming Home
1614,Evanescence,Evanescence,12,5,I'm sorry,Swimming Home
1615,Evanescence,Evanescence,12,6,Nothing can hold me,Swimming Home
1616,Evanescence,Evanescence,12,7,I adore you still,Swimming Home
1617,Evanescence,Evanescence,12,8,But I hear them calling,Swimming Home
1618,Evanescence,Evanescence,12,9,And nothing can hold me,Swimming Home
1619,Evanescence,Evanescence,12,10,Way down,Swimming Home
1620,Evanescence,Evanescence,12,11,(Do you really want me?),Swimming Home
1621,Evanescence,Evanescence,12,12,All the way down,Swimming Home
1622,Evanescence,Evanescence,12,13,(Do you really want me here?),Swimming Home
1623,Evanescence,Evanescence,12,14,I will hear your voice,Swimming Home
1624,Evanescence,Evanescence,12,15,(Do you really want me?),Swimming Home
1625,Evanescence,Evanescence,12,16,But I'll no longer understand,Swimming Home
1626,Evanescence,Evanescence,12,17,(But it's really not me here),Swimming Home
1627,Evanescence,Evanescence,12,18,I'm sorry,Swimming Home
1628,Evanescence,Evanescence,12,19,Nothing can hold me,Swimming Home
1629,Evanescence,Evanescence,12,20,I adore you still,Swimming Home
1630,Evanescence,Evanescence,12,21,But I hear them calling,Swimming Home
1631,Evanescence,Evanescence,12,22,I was looking to the sky,Swimming Home
1632,Evanescence,Evanescence,12,23,When I knew I'd be swimming home,Swimming Home
1633,Evanescence,Evanescence,12,24,And I cannot betray my kind,Swimming Home
1634,Evanescence,Evanescence,12,25,They are here,Swimming Home
1635,Evanescence,Evanescence,12,26,It's my time,Swimming Home
1636,Evanescence,Evanescence,12,27,I'm sorry,Swimming Home
1637,Evanescence,Evanescence,12,28,Nothing can hold me,Swimming Home
1638,Evanescence,Evanescence,12,29,(Do you really want me here?),Swimming Home
1639,Evanescence,Evanescence,12,30,I adore you still,Swimming Home
1640,Evanescence,Evanescence,12,31,But I hear them calling,Swimming Home
1641,Evanescence,Evanescence,12,32,(Calling),Swimming Home
1642,Evanescence,Evanescence,12,33,And nothing can hold me,Swimming Home
1643,Evanescence,Evanescence,13,1,Serve your twisted enemy,A New Way To Bleed
1644,Evanescence,Evanescence,13,2,So you might earn forgiveness,A New Way To Bleed
1645,Evanescence,Evanescence,13,3,You know your whole world is waiting,A New Way To Bleed
1646,Evanescence,Evanescence,13,4,So why can't you speak?,A New Way To Bleed
1647,Evanescence,Evanescence,13,5,I feel it coming over me,A New Way To Bleed
1648,Evanescence,Evanescence,13,6,I'm still a slave to these dreams,A New Way To Bleed
1649,Evanescence,Evanescence,13,7,Is this the end of everything?,A New Way To Bleed
1650,Evanescence,Evanescence,13,8,Or just a new way to bleed?,A New Way To Bleed
1651,Evanescence,Evanescence,13,9,So go and tell all your friends,A New Way To Bleed
1652,Evanescence,Evanescence,13,10,That I'm a failure underneath,A New Way To Bleed
1653,Evanescence,Evanescence,13,11,If it makes you feel like a bigger man,A New Way To Bleed
1654,Evanescence,Evanescence,13,12,"But it's my, my heart, my life",A New Way To Bleed
1655,Evanescence,Evanescence,13,13,That you're calling a lie,A New Way To Bleed
1656,Evanescence,Evanescence,13,14,I've played this game before,A New Way To Bleed
1657,Evanescence,Evanescence,13,15,And I can't take anymore,A New Way To Bleed
1658,Evanescence,Evanescence,13,16,I feel it coming over me,A New Way To Bleed
1659,Evanescence,Evanescence,13,17,I'm still a slave to these dreams,A New Way To Bleed
1660,Evanescence,Evanescence,13,18,Is this the end of everything?,A New Way To Bleed
1661,Evanescence,Evanescence,13,19,Or just a new way to bleed?,A New Way To Bleed
1662,Evanescence,Evanescence,13,20,By drifting far beyond the edge,A New Way To Bleed
1663,Evanescence,Evanescence,13,21,"Freedom, freedom",A New Way To Bleed
1664,Evanescence,Evanescence,13,22,Can't you feel the ground caving in?,A New Way To Bleed
1665,Evanescence,Evanescence,13,23,Freedom,A New Way To Bleed
1666,Evanescence,Evanescence,13,24,Give us a reason to believe again,A New Way To Bleed
1667,Evanescence,Evanescence,13,25,I feel it coming over me,A New Way To Bleed
1668,Evanescence,Evanescence,13,26,I'm still a slave to these dreams,A New Way To Bleed
1669,Evanescence,Evanescence,13,27,Is this the end of everything?,A New Way To Bleed
1670,Evanescence,Evanescence,13,28,Or just a new way to bleed?,A New Way To Bleed
1671,Evanescence,Evanescence,14,1,It's taking you too long to decide,Say You Will
1672,Evanescence,Evanescence,14,2,"And I don't want to be the one, the one",Say You Will
1673,Evanescence,Evanescence,14,3,Crying over wasted time,Say You Will
1674,Evanescence,Evanescence,14,4,If you think you're strong enough to let me in,Say You Will
1675,Evanescence,Evanescence,14,5,"Then come on, stand up and be honest, be honest",Say You Will
1676,Evanescence,Evanescence,14,6,I'm tired of feeling so alone,Say You Will
1677,Evanescence,Evanescence,14,7,'Cause you won't let me understand,Say You Will
1678,Evanescence,Evanescence,14,8,"I don't wanna pretend, I want to feel, I want to live",Say You Will
1679,Evanescence,Evanescence,14,9,Say you will or say you won't,Say You Will
1680,Evanescence,Evanescence,14,10,Open your heart to me,Say You Will
1681,Evanescence,Evanescence,14,11,Now or never tell the truth,Say You Will
1682,Evanescence,Evanescence,14,12,"Is this real, is this real?",Say You Will
1683,Evanescence,Evanescence,14,13,"Whenever you're around, I can't fight it",Say You Will
1684,Evanescence,Evanescence,14,14,You get under my skin in a way that I like it,Say You Will
1685,Evanescence,Evanescence,14,15,And I can't take anymore,Say You Will
1686,Evanescence,Evanescence,14,16,Tell me what you want from me or leave me alone,Say You Will
1687,Evanescence,Evanescence,14,17,'Cause I'm all caught up and I'm losing control,Say You Will
1688,Evanescence,Evanescence,14,18,I'm tired of holding on so tight,Say You Will
1689,Evanescence,Evanescence,14,19,When you won't let me understand,Say You Will
1690,Evanescence,Evanescence,14,20,Now I'm falling apart,Say You Will
1691,Evanescence,Evanescence,14,21,I never meant to lose myself,Say You Will
1692,Evanescence,Evanescence,14,22,Say you will or say you won't,Say You Will
1693,Evanescence,Evanescence,14,23,Open your heart to me,Say You Will
1694,Evanescence,Evanescence,14,24,"Now or never, tell the truth",Say You Will
1695,Evanescence,Evanescence,14,25,"Is this real, is this real",Say You Will
1696,Evanescence,Evanescence,14,26,Say you will or say you won't,Say You Will
1697,Evanescence,Evanescence,14,27,Open your heart to me,Say You Will
1698,Evanescence,Evanescence,14,28,"Now or never, tell the truth",Say You Will
1699,Evanescence,Evanescence,14,29,"Is this real, is this real",Say You Will
1700,Evanescence,Evanescence,14,30,Like drops of rain against my heart,Say You Will
1701,Evanescence,Evanescence,14,31,Cut through like silver,Say You Will
1702,Evanescence,Evanescence,14,32,And I want to make you feel that way,Say You Will
1703,Evanescence,Evanescence,14,33,And I want to make you feel the way that I do,Say You Will
1704,Evanescence,Evanescence,14,34,Say you will or say you won't,Say You Will
1705,Evanescence,Evanescence,14,35,Open your heart to me,Say You Will
1706,Evanescence,Evanescence,14,36,"Now or never, tell the truth",Say You Will
1707,Evanescence,Evanescence,14,37,"Is this real, is this real",Say You Will
1708,Evanescence,Evanescence,14,38,Say you will or say you won't,Say You Will
1709,Evanescence,Evanescence,14,39,Open your heart to me,Say You Will
1710,Evanescence,Evanescence,14,40,"Now or never, tell the truth",Say You Will
1711,Evanescence,Evanescence,14,41,"Is this real, is this real",Say You Will
1712,Evanescence,Evanescence,15,1,"Hollow, like you don't remember me",Disappear
1713,Evanescence,Evanescence,15,2,Underneath everything I guess I always dreamed,Disappear
1714,Evanescence,Evanescence,15,3,That I would be the one to take you away,Disappear
1715,Evanescence,Evanescence,15,4,From all this wasted pain,Disappear
1716,Evanescence,Evanescence,15,5,But I can't save you from yourself,Disappear
1717,Evanescence,Evanescence,15,6,Don't you want to feel?,Disappear
1718,Evanescence,Evanescence,15,7,Don't you want to live your life?,Disappear
1719,Evanescence,Evanescence,15,8,How much longer are you gonna give in to the fear?,Disappear
1720,Evanescence,Evanescence,15,9,Holding you down until you're frozen,Disappear
1721,Evanescence,Evanescence,15,10,I can't let you fall apart,Disappear
1722,Evanescence,Evanescence,15,11,You don't even know what you've done to me,Disappear
1723,Evanescence,Evanescence,15,12,But I would be the one to take you away,Disappear
1724,Evanescence,Evanescence,15,13,From all this wasted pain,Disappear
1725,Evanescence,Evanescence,15,14,If you could just wake up,Disappear
1726,Evanescence,Evanescence,15,15,Don't you want to feel?,Disappear
1727,Evanescence,Evanescence,15,16,Don't you want to live your life?,Disappear
1728,Evanescence,Evanescence,15,17,How much longer are you gonna give in to the fear?,Disappear
1729,Evanescence,Evanescence,15,18,Holding you down until you're all alone,Disappear
1730,Evanescence,Evanescence,15,19,All alone and drowning in your past,Disappear
1731,Evanescence,Evanescence,15,20,"Take it back, take it back",Disappear
1732,Evanescence,Evanescence,15,21,I still believe you can,Disappear
1733,Evanescence,Evanescence,15,22,Don't you want to feel?,Disappear
1734,Evanescence,Evanescence,15,23,Don't you want to live your life?,Disappear
1735,Evanescence,Evanescence,15,24,How much longer are you gonna give in to the fear?,Disappear
1736,Evanescence,Evanescence,15,25,I can't go on pretending,Disappear
1737,Evanescence,Evanescence,15,26,So give me something real,Disappear
1738,Evanescence,Evanescence,15,27,No one in your way but you,Disappear
1739,Evanescence,Evanescence,15,28,How much longer are you gonna give in to the fear?,Disappear
1740,Evanescence,Evanescence,15,29,Holding you down till you disappear,Disappear
1741,Evanescence,Evanescence,16,1,Turn out the lights,Secret Door
1742,Evanescence,Evanescence,16,2,Feed the fire,Secret Door
1743,Evanescence,Evanescence,16,3,'Til my soul breaks free,Secret Door
1744,Evanescence,Evanescence,16,4,My heart is high,Secret Door
1745,Evanescence,Evanescence,16,5,As the waves above me,Secret Door
1746,Evanescence,Evanescence,16,6,Don't need to understand,Secret Door
1747,Evanescence,Evanescence,16,7,Too lost to lose,Secret Door
1748,Evanescence,Evanescence,16,8,Don't fight my tears,Secret Door
1749,Evanescence,Evanescence,16,9,'Cause they feel so good,Secret Door
1750,Evanescence,Evanescence,16,10,"And I, I will remember how to fly",Secret Door
1751,Evanescence,Evanescence,16,11,Unlock the heavens in my mind,Secret Door
1752,Evanescence,Evanescence,16,12,Follow my love back,Secret Door
1753,Evanescence,Evanescence,16,13,Through the same secret door,Secret Door
1754,Evanescence,Evanescence,16,14,Look past the end,Secret Door
1755,Evanescence,Evanescence,16,15,It's a dream,Secret Door
1756,Evanescence,Evanescence,16,16,As it's always been,Secret Door
1757,Evanescence,Evanescence,16,17,All life lives on,Secret Door
1758,Evanescence,Evanescence,16,18,If we've ever loved it,Secret Door
1759,Evanescence,Evanescence,16,19,"And I, I will remember how to fly",Secret Door
1760,Evanescence,Evanescence,16,20,Unlock the heavens in my mind,Secret Door
1761,Evanescence,Evanescence,16,21,Follow my love back,Secret Door
1762,Evanescence,Evanescence,16,22,Through the same secret door,Secret Door
1763,Evanescence,Evanescence,16,23,"I, I will remember how to fly",Secret Door
1764,Evanescence,Evanescence,16,24,Unlock the heavens in my mind,Secret Door
1765,Evanescence,Evanescence,16,25,Follow my love back,Secret Door
1766,Evanescence,Evanescence,16,26,Through the same secret door,Secret Door
1767,Evanescence,Evanescence,17,1,"Do what you, what you want",What You Want (Elder Jepson Remix)
1768,Evanescence,Evanescence,17,2,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1769,Evanescence,Evanescence,17,3,I'm everything you can't control,What You Want (Elder Jepson Remix)
1770,Evanescence,Evanescence,17,4,"(Do what you, what you want)",What You Want (Elder Jepson Remix)
1771,Evanescence,Evanescence,17,5,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1772,Evanescence,Evanescence,17,6,There must be a way to believe,What You Want (Elder Jepson Remix)
1773,Evanescence,Evanescence,17,7,We can break through,What You Want (Elder Jepson Remix)
1774,Evanescence,Evanescence,17,8,"(Do what you, what you want)",What You Want (Elder Jepson Remix)
1775,Evanescence,Evanescence,17,9,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1776,Evanescence,Evanescence,17,10,I'm everything you can't control,What You Want (Elder Jepson Remix)
1777,Evanescence,Evanescence,17,11,"(Do what you, what you want)",What You Want (Elder Jepson Remix)
1778,Evanescence,Evanescence,17,12,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1779,Evanescence,Evanescence,17,13,There must be a way to believe,What You Want (Elder Jepson Remix)
1780,Evanescence,Evanescence,17,14,We can break through,What You Want (Elder Jepson Remix)
1781,Evanescence,Evanescence,17,15,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1782,Evanescence,Evanescence,17,16,I'm everything you can't control,What You Want (Elder Jepson Remix)
1783,Evanescence,Evanescence,17,17,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1784,Evanescence,Evanescence,17,18,There must be a way to believe,What You Want (Elder Jepson Remix)
1785,Evanescence,Evanescence,17,19,We can break through,What You Want (Elder Jepson Remix)
1786,Evanescence,Evanescence,17,20,"Do what you, what you want",What You Want (Elder Jepson Remix)
1787,Evanescence,Evanescence,17,21,You don't have to lay your life down,What You Want (Elder Jepson Remix)
1788,Evanescence,Evanescence,17,22,(It isn't over),What You Want (Elder Jepson Remix)
1789,Evanescence,Evanescence,17,23,"Do what you, what you want",What You Want (Elder Jepson Remix)
1790,Evanescence,Evanescence,17,24,Till you find what you're looking for,What You Want (Elder Jepson Remix)
1791,Evanescence,Evanescence,17,25,(Got to remember who you really are),What You Want (Elder Jepson Remix)
1792,Evanescence,Evanescence,17,26,Every heart in my hands,What You Want (Elder Jepson Remix)
1793,Evanescence,Evanescence,17,27,Like a pale reflection,What You Want (Elder Jepson Remix)
1794,Evanescence,Evanescence,17,28,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1795,Evanescence,Evanescence,17,29,I'm everything you can't control,What You Want (Elder Jepson Remix)
1796,Evanescence,Evanescence,17,30,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1797,Evanescence,Evanescence,17,31,There must be a way to believe,What You Want (Elder Jepson Remix)
1798,Evanescence,Evanescence,17,32,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1799,Evanescence,Evanescence,17,33,I'm everything you can't control,What You Want (Elder Jepson Remix)
1800,Evanescence,Evanescence,17,34,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1801,Evanescence,Evanescence,17,35,There must be a way to believe,What You Want (Elder Jepson Remix)
1802,Evanescence,Evanescence,17,36,"Do what you, what you want",What You Want (Elder Jepson Remix)
1803,Evanescence,Evanescence,17,37,Your world's closing in on you now (It isn't over),What You Want (Elder Jepson Remix)
1804,Evanescence,Evanescence,17,38,Stand and face the unknown (Got to remember who you really are),What You Want (Elder Jepson Remix)
1805,Evanescence,Evanescence,17,39,There's still time,What You Want (Elder Jepson Remix)
1806,Evanescence,Evanescence,17,40,Close your eyes,What You Want (Elder Jepson Remix)
1807,Evanescence,Evanescence,17,41,Only love will guide you home,What You Want (Elder Jepson Remix)
1808,Evanescence,Evanescence,17,42,Tear down the walls and free your soul,What You Want (Elder Jepson Remix)
1809,Evanescence,Evanescence,17,43,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1810,Evanescence,Evanescence,17,44,I'm everything you can't control,What You Want (Elder Jepson Remix)
1811,Evanescence,Evanescence,17,45,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1812,Evanescence,Evanescence,17,46,There must be way to learn forgiveness,What You Want (Elder Jepson Remix)
1813,Evanescence,Evanescence,17,47,"Hello, hello, remember me?",What You Want (Elder Jepson Remix)
1814,Evanescence,Evanescence,17,48,I'm everything you can't control,What You Want (Elder Jepson Remix)
1815,Evanescence,Evanescence,17,49,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1816,Evanescence,Evanescence,17,50,There must be a way to believe,What You Want (Elder Jepson Remix)
1817,Evanescence,Evanescence,17,51,We can break through,What You Want (Elder Jepson Remix)
1818,Evanescence,Evanescence,17,52,"Hello, hello, it's only me",What You Want (Elder Jepson Remix)
1819,Evanescence,Evanescence,17,53,Infecting everything you love,What You Want (Elder Jepson Remix)
1820,Evanescence,Evanescence,17,54,Somewhere beyond the pain,What You Want (Elder Jepson Remix)
1821,Evanescence,Evanescence,17,55,There must be a way to believe,What You Want (Elder Jepson Remix)
1822,Evanescence,Evanescence,17,56,"Do what you, what you want!",What You Want (Elder Jepson Remix)
1823,Evanescence,Evanescence,17,57,"Do what you, what you want!",What You Want (Elder Jepson Remix)
1824,Evanescence,The Bitter Truth,1,1,Part 1: Artifact,Artifact / The Turn
1825,Evanescence,The Bitter Truth,1,2,Underneath golden skies,Artifact / The Turn
1826,Evanescence,The Bitter Truth,1,3,You will always be there,Artifact / The Turn
1827,Evanescence,The Bitter Truth,1,4,"In the mirror, in my eyes",Artifact / The Turn
1828,Evanescence,The Bitter Truth,1,5,You will always be there,Artifact / The Turn
1829,Evanescence,The Bitter Truth,1,6,Part 2: The Turn,Artifact / The Turn
1830,Evanescence,The Bitter Truth,1,7,Where do we go now,Artifact / The Turn
1831,Evanescence,The Bitter Truth,1,8,That I have seen the turn?,Artifact / The Turn
1832,Evanescence,The Bitter Truth,1,9,Where do we go now?,Artifact / The Turn
1833,Evanescence,The Bitter Truth,1,10,Find a way to go back,Artifact / The Turn
1834,Evanescence,The Bitter Truth,1,11,To go back home,Artifact / The Turn
1835,Evanescence,The Bitter Truth,1,12,To who we are,Artifact / The Turn
1836,Evanescence,The Bitter Truth,2,1,"Three, two, one, zero",Broken Pieces Shine
1837,Evanescence,The Bitter Truth,2,2,There is no way back this time,Broken Pieces Shine
1838,Evanescence,The Bitter Truth,2,3,What is real and what is mine?,Broken Pieces Shine
1839,Evanescence,The Bitter Truth,2,4,"Ooh, survival hurts",Broken Pieces Shine
1840,Evanescence,The Bitter Truth,2,5,Lose myself or lose my mind,Broken Pieces Shine
1841,Evanescence,The Bitter Truth,2,6,Every time I close my eyes,Broken Pieces Shine
1842,Evanescence,The Bitter Truth,2,7,"Ooh, survival hurts",Broken Pieces Shine
1843,Evanescence,The Bitter Truth,2,8,"But I keep breathing in, I'm alive",Broken Pieces Shine
1844,Evanescence,The Bitter Truth,2,9,I'm not fine,Broken Pieces Shine
1845,Evanescence,The Bitter Truth,2,10,I don't know if I will be alright,Broken Pieces Shine
1846,Evanescence,The Bitter Truth,2,11,But I have to try,Broken Pieces Shine
1847,Evanescence,The Bitter Truth,2,12,"I know you're with me, so what if we do fall apart?",Broken Pieces Shine
1848,Evanescence,The Bitter Truth,2,13,Give into all that we are,Broken Pieces Shine
1849,Evanescence,The Bitter Truth,2,14,And let all the broken pieces shine,Broken Pieces Shine
1850,Evanescence,The Bitter Truth,2,15,"(Shine, shine, shine, shine...)",Broken Pieces Shine
1851,Evanescence,The Bitter Truth,2,16,"Shuttered inside, looking out",Broken Pieces Shine
1852,Evanescence,The Bitter Truth,2,17,Everything's turned upside down,Broken Pieces Shine
1853,Evanescence,The Bitter Truth,2,18,"Ooh, we're not the first",Broken Pieces Shine
1854,Evanescence,The Bitter Truth,2,19,How can we ever be us?,Broken Pieces Shine
1855,Evanescence,The Bitter Truth,2,20,Wondering who we can trust,Broken Pieces Shine
1856,Evanescence,The Bitter Truth,2,21,"Ooh, survival hurts",Broken Pieces Shine
1857,Evanescence,The Bitter Truth,2,22,"But I'm not giving in, I'm alive",Broken Pieces Shine
1858,Evanescence,The Bitter Truth,2,23,I'm not fine,Broken Pieces Shine
1859,Evanescence,The Bitter Truth,2,24,I don't know if I will be alright,Broken Pieces Shine
1860,Evanescence,The Bitter Truth,2,25,But I have to try,Broken Pieces Shine
1861,Evanescence,The Bitter Truth,2,26,"I know you're with me, so what if we do fall apart?",Broken Pieces Shine
1862,Evanescence,The Bitter Truth,2,27,Give into all that we are,Broken Pieces Shine
1863,Evanescence,The Bitter Truth,2,28,And let all the broken pieces come alive,Broken Pieces Shine
1864,Evanescence,The Bitter Truth,2,29,I don't know if I will ever be alright,Broken Pieces Shine
1865,Evanescence,The Bitter Truth,2,30,But I have to try...,Broken Pieces Shine
1866,Evanescence,The Bitter Truth,2,31,"And I know you're with me, so what if we do fall apart?",Broken Pieces Shine
1867,Evanescence,The Bitter Truth,2,32,Shamelessly be who we are,Broken Pieces Shine
1868,Evanescence,The Bitter Truth,2,33,And let all the broken pieces shine...,Broken Pieces Shine
1869,Evanescence,The Bitter Truth,2,34,Oh-oh-ohâ€_,Broken Pieces Shine
1870,Evanescence,The Bitter Truth,2,35,(I'm alive),Broken Pieces Shine
1871,Evanescence,The Bitter Truth,2,36,"Oh, oh-oh-oh-oh-oh-oh",Broken Pieces Shine
1872,Evanescence,The Bitter Truth,2,37,Let all the broken pieces shine,Broken Pieces Shine
1873,Evanescence,The Bitter Truth,2,38,Let all the broken pieces shine,Broken Pieces Shine
1874,Evanescence,The Bitter Truth,2,39,Let all the broken pieces shine,Broken Pieces Shine
1875,Evanescence,The Bitter Truth,2,40,Let all the broken pieces... shine,Broken Pieces Shine
1876,Evanescence,The Bitter Truth,3,1,"Had enough, I've really had enough",The Game Is Over
1877,Evanescence,The Bitter Truth,3,2,Had enough of denial,The Game Is Over
1878,Evanescence,The Bitter Truth,3,3,"I'm not alright, but I'm not gonnaâ€…lie",The Game Is Over
1879,Evanescence,The Bitter Truth,3,4,Iâ€…don't know thatâ€…I ever was,The Game Is Over
1880,Evanescence,The Bitter Truth,3,5,"All alone, I've waited,â€…all alone",The Game Is Over
1881,Evanescence,The Bitter Truth,3,6,Held it in as I played by your rules,The Game Is Over
1882,Evanescence,The Bitter Truth,3,7,"I'veâÅŸbeenâÅŸbitingâÅŸmy lip, butâÅŸI'm losing myâÅŸgrip",The Game Is Over
1883,Evanescence,The Bitter Truth,3,8,"I'm coming down, down, down",The Game Is Over
1884,Evanescence,The Bitter Truth,3,9,When all the hate burns off,The Game Is Over
1885,Evanescence,The Bitter Truth,3,10,I'm left here with the pain,The Game Is Over
1886,Evanescence,The Bitter Truth,3,11,Behind our vain devices,The Game Is Over
1887,Evanescence,The Bitter Truth,3,12,Are we all the same?,The Game Is Over
1888,Evanescence,The Bitter Truth,3,13,"Ooh, ah, ah, ah",The Game Is Over
1889,Evanescence,The Bitter Truth,3,14,Change me into something I believe in,The Game Is Over
1890,Evanescence,The Bitter Truth,3,15,Change me so I don't have to pretend,The Game Is Over
1891,Evanescence,The Bitter Truth,3,16,Take a breath and try to play along,The Game Is Over
1892,Evanescence,The Bitter Truth,3,17,But I'm a terrible liar,The Game Is Over
1893,Evanescence,The Bitter Truth,3,18,I feel the world like a brick on my chest,The Game Is Over
1894,Evanescence,The Bitter Truth,3,19,And the party's just begun,The Game Is Over
1895,Evanescence,The Bitter Truth,3,20,"Throw the rope, I'm wading through the mud",The Game Is Over
1896,Evanescence,The Bitter Truth,3,21,From your mouth flow a thousand truths,The Game Is Over
1897,Evanescence,The Bitter Truth,3,22,But you know,The Game Is Over
1898,Evanescence,The Bitter Truth,3,23,There's only one,The Game Is Over
1899,Evanescence,The Bitter Truth,3,24,When all the hate burns off,The Game Is Over
1900,Evanescence,The Bitter Truth,3,25,I'm left here with the pain,The Game Is Over
1901,Evanescence,The Bitter Truth,3,26,"Ooh, ah, ah, ah",The Game Is Over
1902,Evanescence,The Bitter Truth,3,27,Change me into something I believe in,The Game Is Over
1903,Evanescence,The Bitter Truth,3,28,Change me so I don't have to pretend,The Game Is Over
1904,Evanescence,The Bitter Truth,3,29,"Sweet words, they mean nothing, they're not true",The Game Is Over
1905,Evanescence,The Bitter Truth,3,30,'Cause the game is over,The Game Is Over
1906,Evanescence,The Bitter Truth,3,31,NA,The Game Is Over
1907,Evanescence,The Bitter Truth,3,32,I want it all or I want nothing at all,The Game Is Over
1908,Evanescence,The Bitter Truth,3,33,Maybe I can,The Game Is Over
1909,Evanescence,The Bitter Truth,3,34,Change me into something I believe in,The Game Is Over
1910,Evanescence,The Bitter Truth,3,35,Change me so I don't have to pretend,The Game Is Over
1911,Evanescence,The Bitter Truth,3,36,"Your sweet words, they mean nothing, save your breath",The Game Is Over
1912,Evanescence,The Bitter Truth,3,37,The game is over,The Game Is Over
1913,Evanescence,The Bitter Truth,4,1,I'm the widow,Yeah Right
